Channel,Index,Value
Left,1373,0.4978
Left,1374,0.8082
Left,1375,0.6421
Left,1376,0.5979
Left,1377,0.7707
Left,1378,0.6079
Left,1379,0.8528
Left,1380,0.7396
Left,1381,0.6247
Left,1382,0.8908
Left,1383,0.616
Left,1384,0.7523
Left,1385,0.7095
Left,1386,0.8111
Left,1387,0.8384
Left,1388,0.6868
Left,1389,0.6095
Left,1390,0.732
Left,1391,0.6194
Left,1392,0.8896
Left,1393,0.703
Left,1394,0.6538
Left,1395,0.7097
Left,1396,0.5575
Left,1397,0.5959
Left,1398,0.8139
Left,1399,0.6289
Left,1400,0.5906
Left,1401,0.7496
Left,1402,0.8151
Left,1403,0.769
Left,1404,0.7972
Left,1405,0.6224
Left,1406,0.5563
Left,1407,0.849
Left,1408,0.6669
Left,1409,0.6744
Left,1410,0.8325
Left,1411,0.7554
Left,1412,0.7455
Left,1413,0.9165
Left,1414,0.6356
Left,1415,0.7927
Left,1416,0.7056
Left,1417,0.7266
Left,1418,0.8524
Left,1419,0.7501
Left,1420,0.7528
Left,1421,0.8059
Left,1422,0.6618
Left,1423,0.6139
Left,1424,0.5929
Left,1425,0.5002
Left,1426,0.9019
Left,1427,0.5853
Left,1428,0.6728
Left,1429,0.6665
Left,1430,0.7241
Left,1431,0.7741
Left,1432,0.7777
Left,1433,0.6324
Left,1434,0.673
Left,1435,0.717
Left,1436,0.6628
Left,1437,0.8472
Left,1438,0.7344
Left,1439,0.7576
Left,1440,0.7491
Left,1441,0.7989
Left,1442,0.6982
Left,1443,0.549
Left,1444,0.7172
Left,1445,0.6106
Left,1446,0.6213
Left,1447,0.7312
Left,1448,0.7947
Left,1449,0.6713
Left,1450,0.6983
Left,1451,0.8359
Left,1452,0.6879
Left,1453,0.9221
Left,1454,0.7165
Left,1455,0.4819
Left,1456,0.7313
Left,1457,0.692
Left,1458,0.7807
Left,1459,0.7169
Left,1460,0.6335
Left,1461,0.5227
Left,1462,0.6219
Left,1463,0.5554
Left,1464,0.5801
Left,1465,0.6945
Left,1466,0.8002
Left,1467,0.6702
Left,1468,0.5085
Left,1469,0.67
Left,1470,0.7425
Left,1471,0.5592
Left,1472,0.6041
Left,1473,0.6161
Left,1474,0.5334
Left,1475,0.6738
Left,1476,0.594
Left,1477,0.6451
Left,1478,0.5115
Left,1479,0.5534
Left,1480,0.6664
Left,1481,0.5537
Left,1482,0.7606
Left,1483,0.5448
Left,1484,0.604
Left,1485,0.6715
Left,1486,0.4331
Left,1487,0.3956
Left,1488,0.4157
Left,1489,0.6911
Left,1490,0.5063
Left,1491,0.8138
Left,1492,0.498
Left,1493,0.5694
Left,1494,0.7015
Left,1495,0.7443
Left,1496,0.7462
Left,1497,0.6572
Left,1498,0.6351
Left,1499,0.5882
Left,1500,0.603
Left,1501,0.4662
Left,1502,0.4357
Left,1503,0.5133
Left,1504,0.4927
Left,1505,0.4604
Left,1506,0.5714
Left,1507,0.5933
Left,1508,0.5026
Left,1509,0.6374
Left,1510,0.3714
Left,1511,0.4621
Left,1512,0.4057
Left,1513,0.2865
Left,1514,0.4607
Left,1515,0.4526
Left,1516,0.6118
Left,1517,0.5193
Left,1518,0.3495
Left,1519,0.633
Left,1520,0.5653
Left,1521,0.497
Left,1522,0.4118
Left,1523,0.334
Left,1524,0.3883
Left,1525,0.5299
Left,1526,0.605
Left,1527,0.5664
Left,1528,0.3586
Left,1529,0.291
Left,1530,0.4125
Left,1531,0.2169
Left,1532,0.4215
Left,1533,0.3698
Left,1534,0.3333
Left,1535,0.2157
Left,1536,0.4219
Left,1537,0.3125
Left,1538,0.2441
Left,1539,0.0691
Left,1540,0.3488
Left,1541,0.524
Left,1542,0.5081
Left,1543,0.2915
Left,1544,0.2722
Left,1545,0.3744
Left,1546,0.2229
Left,1547,0.348
Left,1548,0.3896
Left,1549,0.4308
Left,1550,0.2932
Left,1551,0.278
Left,1552,0.2056
Left,1553,0.2058
Left,1554,0.2609
Left,1555,0.3154
Left,1556,0.3651
Left,1557,0.1884
Left,1558,0.4131
Left,1559,0.2317
Left,1560,0.2517
Left,1561,0.1742
Left,1562,0.01
Left,1563,0.3273
Left,1564,0.3076
Left,1565,0.2008
Left,1566,0.2307
Left,1567,0.2706
Left,1568,0.0577
Left,1569,0.1561
Left,1570,0.2834
Left,1571,0.0756
Left,1572,0.2354
Left,1573,0.0754
Left,1574,0.2627
Left,1575,0.2174
Left,1576,0.0645
Left,1577,0.3475
Left,1578,0.1625
Left,1579,0.1599
Left,1580,0.266
Left,1581,0.3658
Left,1582,0.1543
Left,1583,0.267
Left,1584,0.3087
Left,1585,0.3401
Left,1586,0.2934
Left,1587,0.244
Left,1588,0.2028
Left,1589,0.2991
Left,1590,0.1882
Left,1591,0.01
Left,1592,0.3489
Left,1593,0.4005
Left,1594,0.0787
Left,1595,0.2189
Left,1596,0.3866
Left,1597,0.5353
Left,1598,0.3364
Left,1599,0.2664
Left,1600,0.3257
Left,1601,0.4862
Left,1602,0.2889
Left,1603,0.2783
Left,1604,0.3147
Left,1605,0.2724
Left,1606,0.3847
Left,1607,0.5396
Left,1608,0.4141
Left,1609,0.3612
Left,1610,0.3619
Left,1611,0.2393
Left,1612,0.4885
Left,1613,0.397
Left,1614,0.3913
Left,1615,0.7332
Left,1616,0.4483
Left,1617,0.3477
Left,1618,0.3847
Left,1619,0.5466
Left,1620,0.4475
Left,1621,0.2968
Left,1622,0.5369
Left,1623,0.3825
Left,1624,0.641
Left,1625,0.5659
Left,1626,0.4175
Left,1627,0.5946
Left,1628,0.4775
Left,1629,0.5601
Left,1630,0.5275
Left,1631,0.3985
Left,1632,0.4229
Left,1633,0.5943
Left,1634,0.4619
Left,1635,0.459
Left,1636,0.4079
Left,1637,0.5497
Left,1638,0.7175
Left,1639,0.4084
Left,1640,0.5215
Left,1641,0.6641
Left,1642,0.5187
Left,1643,0.5757
Left,1644,0.428
Left,1645,0.5807
Left,1646,0.5228
Left,1647,0.6438
Left,1648,0.6675
Left,1649,0.8113
Left,1650,0.6139
Left,1651,0.592
Left,1652,0.5823
Left,1653,0.531
Left,1654,0.6035
Left,1655,0.5435
Left,1656,0.5932
Left,1657,0.7113
Left,1658,0.4822
Left,1659,0.7
Left,1660,0.7209
Left,1661,0.5805
Left,1662,0.3832
Left,1663,0.5376
Left,1664,0.7311
Left,1665,0.6021
Left,1666,0.5074
Left,1667,0.5597
Left,1668,0.6971
Left,1669,0.6705
Left,1670,0.5947
Left,1671,0.5846
Left,1672,0.5848
Left,1673,0.5343
Left,1674,0.7907
Left,1675,0.5995
Left,1676,0.7559
Left,1677,0.7888
Left,1678,0.7389
Left,1679,0.5983
Left,1680,0.6842
Left,1681,0.6436
Left,1682,0.5579
Left,1683,0.6829
Left,1684,0.5347
Left,1685,0.7735
Left,1686,0.6103
Left,1687,0.6789
Left,1688,0.6891
Left,1689,0.6368
Left,1690,0.7232
Left,1691,0.6189
Left,1692,0.7553
Left,1693,0.5353
Left,1694,0.6842
Left,1695,0.8671
Left,1696,0.5748
Left,1697,0.6086
Left,1698,0.7292
Left,1699,0.6973
Left,1700,0.7158
Left,1701,0.731
Left,1702,0.7468
Left,1703,0.7956
Left,1704,0.7268
Left,1705,0.6628
Left,1706,0.7553
Left,1707,0.8791
Left,1708,0.6769
Left,1709,0.5937
Left,1710,0.8027
Left,1711,0.6809
Left,1712,0.4764
Left,1713,0.7792
Left,1714,0.6417
Left,1715,0.6868
Left,1716,0.7297
Left,1717,0.7161
Left,1718,0.7685
Left,1719,0.6545
Left,1720,0.7498
Left,1721,0.6729
Left,1722,0.773
Left,1723,0.7609
Left,1724,0.6061
Left,1725,0.8084
Left,1726,0.6463
Left,1727,0.7808
Left,1728,0.7367
Left,1729,0.8838
Left,1730,0.6775
Left,1731,0.6648
Left,1732,0.6976
Left,1733,0.669
Left,1734,0.7791
Left,1735,0.5371
Left,1736,0.593
Left,1737,0.5911
Left,1738,0.7925
Left,1739,0.868
Left,1740,0.6859
Left,1741,0.6788
Left,1742,0.702
Left,1743,0.8105
Left,1744,0.6008
Left,1745,0.7165
Left,1746,0.7893
Left,1747,0.741
Left,1748,0.7089
Left,1749,0.789
Left,1750,0.4175
Left,1751,0.7545
Left,1752,0.6201
Left,1753,0.5012
Left,1754,0.7342
Left,1755,0.8191
Left,1756,0.6666
Left,1757,0.7742
Left,1758,0.8387
Left,1759,0.8075
Left,1760,0.8384
Left,1761,0.747
Left,1762,0.6787
Left,1763,0.5093
Left,1764,0.6431
Left,1765,0.5816
Left,1766,0.8812
Left,1767,0.6446
Left,1768,0.6726
Left,1769,0.7135
Left,1770,0.6607
Left,1771,0.8237
Left,1772,0.5898
Left,1773,0.6694
Left,1774,0.5735
Left,1775,0.5135
Left,1776,0.582
Left,1777,0.6372
Left,1778,0.5956
Left,1779,0.5668
Left,1780,0.493
Left,1781,0.6228
Left,1782,0.4781
Left,1783,0.7019
Left,1784,0.6315
Left,1785,0.4749
Left,1786,0.587
Left,1787,0.5399
Left,1788,0.6442
Left,1789,0.7435
Left,1790,0.4191
Left,1791,0.6152
Left,1792,0.5847
Left,1793,0.6648
Left,1794,0.6159
Left,1795,0.5163
Left,1796,0.5565
Left,1797,0.5056
Left,1798,0.6896
Left,1799,0.5809
Left,1800,0.7656
Left,1801,0.5661
Left,1802,0.498
Left,1803,0.414
Left,1804,0.3817
Left,1805,0.4001
Left,1806,0.5817
Left,1807,0.6024
Left,1808,0.3898
Left,1809,0.6338
Left,1810,0.4924
Left,1811,0.5517
Left,1812,0.6945
Left,1813,0.6192
Left,1814,0.4989
Left,1815,0.4328
Left,1816,0.3029
Left,1817,0.4423
Left,1818,0.4892
Left,1819,0.4077
Left,1820,0.4893
Left,1821,0.5061
Left,1822,0.4719
Left,1823,0.4253
Left,1824,0.5031
Left,1825,0.5263
Left,1826,0.369
Left,1827,0.6149
Left,1828,0.4598
Left,1829,0.4673
Left,1830,0.532
Left,1831,0.4802
Left,1832,0.5479
Left,1833,0.477
Left,1834,0.3827
Left,1835,0.4757
Left,1836,0.3207
Left,1837,0.4415
Left,1838,0.4229
Left,1839,0.401
Left,1840,0.4044
Left,1841,0.2246
Left,1842,0.3534
Left,1843,0.413
Left,1844,0.4151
Left,1845,0.2917
Left,1846,0.5165
Left,1847,0.2986
Left,1848,0.4775
Left,1849,0.4186
Left,1850,0.3066
Left,1851,0.5441
Left,1852,0.2424
Left,1853,0.449
Left,1854,0.4524
Left,1855,0.2805
Left,1856,0.482
Left,1857,0.313
Left,1858,0.362
Left,1859,0.3544
Left,1860,0.3101
Left,1861,0.3997
Left,1862,0.3931
Left,1863,0.134
Left,1864,0.4344
Left,1865,0.1329
Left,1866,0.3975
Left,1867,0.402
Left,1868,0.1753
Left,1869,0.2384
Left,1870,0.1639
Left,1871,0.2481
Left,1872,0.2338
Left,1873,0.3376
Left,1874,0.3857
Left,1875,0.3893
Left,1876,0.1885
Left,1877,0.2188
Left,1878,0.0664
Left,1879,0.1492
Left,1880,0.3213
Left,1881,0.3813
Left,1882,0.0913
Left,1883,0.1505
Left,1884,0.2021
Left,1885,0.2282
Left,1886,0.1243
Left,1887,0.2526
Left,1888,0.1678
Left,1889,0.2188
Left,1890,0.2798
Left,1891,0.2308
Left,1892,0.1916
Left,1893,0.2292
Left,1894,0.2363
Left,1895,0.2131
Left,1896,0.2292
Left,1897,0.4199
Left,1898,0.3211
Left,1899,0.2404
Left,1900,0.3446
Left,1901,0.2465
Left,1902,0.4021
Left,1903,0.3267
Left,1904,0.2839
Left,1905,0.3443
Left,1906,0.1474
Left,1907,0.1967
Left,1908,0.1948
Left,1909,0.3334
Left,1910,0.4972
Left,1911,0.5519
Left,1912,0.3974
Left,1913,0.3885
Left,1914,0.1631
Left,1915,0.2937
Left,1916,0.274
Left,1917,0.2954
Left,1918,0.3454
Left,1919,0.3197
Left,1920,0.1737
Left,1921,0.4511
Left,1922,0.2737
Left,1923,0.4096
Left,1924,0.5977
Left,1925,0.303
Left,1926,0.1465
Left,1927,0.3755
Left,1928,0.5187
Left,1929,0.609
Left,1930,0.2947
Left,1931,0.4718
Left,1932,0.3801
Left,1933,0.4205
Left,1934,0.6999
Left,1935,0.2896
Left,1936,0.4697
Left,1937,0.4954
Left,1938,0.5615
Left,1939,0.4671
Left,1940,0.4923
Left,1941,0.4266
Left,1942,0.4969
Left,1943,0.4399
Left,1944,0.5405
Left,1945,0.4455
Left,1946,0.5243
Left,1947,0.4878
Left,1948,0.6074
Left,1949,0.4936
Left,1950,0.3255
Left,1951,0.6329
Left,1952,0.4201
Left,1953,0.4492
Left,1954,0.4589
Left,1955,0.6597
Left,1956,0.3125
Left,1957,0.8436
Left,1958,0.6392
Left,1959,0.5596
Left,1960,0.5355
Left,1961,0.5732
Left,1962,0.6003
Left,1963,0.6163
Left,1964,0.6109
Left,1965,0.5678
Left,1966,0.5426
Left,1967,0.5506
Left,1968,0.5496
Left,1969,0.6858
Left,1970,0.6351
Left,1971,0.285
Left,1972,0.6479
Left,1973,0.605
Left,1974,0.5868
Left,1975,0.5529
Left,1976,0.7073
Left,1977,0.6927
Left,1978,0.5237
Left,1979,0.6446
Left,1980,0.5097
Left,1981,0.4718
Left,1982,0.5499
Left,1983,0.7016
Left,1984,0.7134
Left,1985,0.6722
Left,1986,0.696
Left,1987,0.6778
Left,1988,0.5646
Left,1989,0.6745
Left,1990,0.7139
Left,1991,0.7117
Left,1992,0.7576
Left,1993,0.7119
Left,1994,0.6786
Left,1995,0.7527
Left,1996,0.6453
Left,1997,0.562
Left,1998,0.636
Left,1999,0.5799
Left,2000,0.589
Left,2001,0.644
Left,2002,0.5812
Left,2003,0.6316
Left,2004,0.4749
Left,2005,0.6874
Left,2006,0.668
Left,2007,0.5879
Left,2008,0.7372
Left,2009,0.7667
Left,2010,0.5138
Left,2011,0.5998
Left,2012,0.6007
Left,2013,0.5851
Left,2014,0.7634
Left,2015,0.6625
Left,2016,0.6567
Left,2017,0.484
Left,2018,0.7492
Left,2019,0.5629
Left,2020,0.6939
Left,2021,0.7167
Left,2022,0.8261
Left,2023,0.5601
Left,2024,0.3899
Left,2025,0.7111
Left,2026,0.8736
Left,2027,0.8183
Left,2028,0.716
Left,2029,0.6466
Left,2030,0.7771
Left,2031,0.5996
Left,2032,0.7451
Left,2033,0.7485
Left,2034,0.8044
Left,2035,0.9747
Left,2036,0.7383
Left,2037,0.6485
Left,2038,0.697
Left,2039,0.5229
Left,2040,0.6304
Left,2041,0.659
Left,2042,0.6476
Left,2043,0.7152
Left,2044,0.6177
Left,2045,0.8119
Left,2046,0.6996
Left,2047,0.6985
Left,2048,0.6663
Left,2049,0.7143
Left,2050,0.7809
Left,2051,0.6113
Left,2052,0.6317
Left,2053,0.6666
Left,2054,0.5618
Left,2055,0.6139
Left,2056,0.6475
Left,2057,0.7819
Left,2058,0.7199
Left,2059,0.7122
Left,2060,0.777
Left,2061,0.6773
Left,2062,0.7291
Left,2063,0.6787
Left,2064,0.7145
Left,2065,0.6286
Left,2066,0.4418
Left,2067,0.6711
Left,2068,0.8255
Left,2069,0.7746
Left,2070,0.7771
Left,2071,0.8028
Left,2072,0.6866
Left,2073,0.696
Left,2074,0.6129
Left,2075,0.6415
Left,2076,0.733
Left,2077,0.7901
Left,2078,0.6541
Left,2079,0.6212
Left,2080,0.6645
Left,2081,0.7226
Left,2082,0.5162
Left,2083,0.429
Left,2084,0.6016
Left,2085,0.5325
Left,2086,0.6016
Left,2087,0.6355
Left,2088,0.6028
Left,2089,0.7911
Left,2090,0.6763
Left,2091,0.6713
Left,2092,0.7011
Left,2093,0.5226
Left,2094,0.7379
Left,2095,0.6239
Left,2096,0.696
Left,2097,0.5192
Left,2098,0.4683
Left,2099,0.7028
Left,2100,0.656
Left,2101,0.5254
Left,2102,0.5258
Left,2103,0.7225
Left,2104,0.4881
Left,2105,0.7684
Left,2106,0.5111
Left,2107,0.662
Left,2108,0.5622
Left,2109,0.6523
Left,2110,0.5345
Left,2111,0.5695
Left,2112,0.5866
Left,2113,0.4791
Left,2114,0.6501
Left,2115,0.5214
Left,2116,0.5465
Left,2117,0.4665
Left,2118,0.3063
Left,2119,0.54
Left,2120,0.7968
Left,2121,0.6305
Left,2122,0.5466
Left,2123,0.5186
Left,2124,0.5435
Left,2125,0.5923
Left,2126,0.4158
Left,2127,0.6416
Left,2128,0.5979
Left,2129,0.5944
Left,2130,0.5626
Left,2131,0.5168
Left,2132,0.5782
Left,2133,0.5662
Left,2134,0.4676
Left,2135,0.4417
Left,2136,0.5052
Left,2137,0.6459
Left,2138,0.363
Left,2139,0.336
Left,2140,0.4951
Left,2141,0.4796
Left,2142,0.4876
Left,2143,0.4905
Left,2144,0.4395
Left,2145,0.6065
Left,2146,0.2932
Left,2147,0.3661
Left,2148,0.4343
Left,2149,0.2759
Left,2150,0.4182
Left,2151,0.5975
Left,2152,0.429
Left,2153,0.4456
Left,2154,0.292
Left,2155,0.3519
Left,2156,0.3714
Left,2157,0.3726
Left,2158,0.528
Left,2159,0.451
Left,2160,0.2795
Left,2161,0.4106
Left,2162,0.4312
Left,2163,0.4907
Left,2164,0.53
Left,2165,0.2658
Left,2166,0.2815
Left,2167,0.2321
Left,2168,0.3297
Left,2169,0.3949
Left,2170,0.4423
Left,2171,0.3311
Left,2172,0.3019
Left,2173,0.3443
Left,2174,0.2407
Left,2175,0.5284
Left,2176,0.1538
Left,2177,0.3281
Left,2178,0.5072
Left,2179,0.3006
Left,2180,0.276
Left,2181,0.2543
Left,2182,0.2671
Left,2183,0.4175
Left,2184,0.0541
Left,2185,0.4237
Left,2186,0.123
Left,2187,0.2338
Left,2188,0.2125
Left,2189,0.3093
Left,2190,0.0857
Left,2191,0.2867
Left,2192,0.438
Left,2193,0.0942
Left,2194,0.2445
Left,2195,0.1544
Left,2196,0.2582
Left,2197,0.2125
Left,2198,0.1414
Left,2199,0.2494
Left,2200,0.3849
Left,2201,0.1903
Left,2202,0.2864
Left,2203,0.0901
Left,2204,0.1288
Left,2205,0.2766
Left,2206,0.3828
Left,2207,0.2749
Left,2208,0.2131
Left,2209,0.2493
Left,2210,0.1293
Left,2211,0.3197
Left,2212,0.3525
Left,2213,0.224
Left,2214,0.2271
Left,2215,0.3057
Left,2216,0.2404
Left,2217,0.2823
Left,2218,0.5038
Left,2219,0.2741
Left,2220,0.2678
Left,2221,0.2438
Left,2222,0.3878
Left,2223,0.3002
Left,2224,0.2582
Left,2225,0.4601
Left,2226,0.4748
Left,2227,0.2776
Left,2228,0.1558
Left,2229,0.448
Left,2230,0.2835
Left,2231,0.4358
Left,2232,0.1645
Left,2233,0.4555
Left,2234,0.2498
Left,2235,0.4487
Left,2236,0.3817
Left,2237,0.2895
Left,2238,0.3489
Left,2239,0.4628
Left,2240,0.4094
Left,2241,0.4618
Left,2242,0.6056
Left,2243,0.256
Left,2244,0.5787
Left,2245,0.4319
Left,2246,0.3361
Left,2247,0.2973
Left,2248,0.4159
Left,2249,0.5314
Left,2250,0.4308
Left,2251,0.5991
Left,2252,0.3072
Left,2253,0.4554
Left,2254,0.3356
Left,2255,0.5015
Left,2256,0.558
Left,2257,0.4315
Left,2258,0.2173
Left,2259,0.5017
Left,2260,0.5296
Left,2261,0.5305
Left,2262,0.6177
Left,2263,0.391
Left,2264,0.5702
Left,2265,0.6254
Left,2266,0.3322
Left,2267,0.5459
Left,2268,0.4674
Left,2269,0.5135
Left,2270,0.5602
Left,2271,0.4805
Left,2272,0.4654
Left,2273,0.5401
Left,2274,0.4317
Left,2275,0.4355
Left,2276,0.6156
Left,2277,0.4364
Left,2278,0.6214
Left,2279,0.6045
Left,2280,0.3892
Left,2281,0.4974
Left,2282,0.688
Left,2283,0.4738
Left,2284,0.5288
Left,2285,0.6248
Left,2286,0.6601
Left,2287,0.5598
Left,2288,0.5284
Left,2289,0.7335
Left,2290,0.7683
Left,2291,0.6953
Left,2292,0.609
Left,2293,0.5226
Left,2294,0.5233
Left,2295,0.6615
Left,2296,0.654
Left,2297,0.7551
Left,2298,0.6827
Left,2299,0.4701
Left,2300,0.7283
Left,2301,0.5259
Left,2302,0.59
Left,2303,0.6559
Left,2304,0.833
Left,2305,0.9469
Left,2306,0.699
Left,2307,0.6224
Left,2308,0.6965
Left,2309,0.7341
Left,2310,0.6155
Left,2311,0.8293
Left,2312,0.675
Left,2313,0.7039
Left,2314,0.7227
Left,2315,0.7003
Left,2316,0.744
Left,2317,0.6004
Left,2318,0.6081
Left,2319,0.5558
Left,2320,0.7116
Left,2321,0.7472
Left,2322,0.7168
Left,2323,0.8402
Left,2324,0.6738
Left,2325,0.7427
Left,2326,0.5682
Left,2327,0.6401
Left,2328,0.7498
Left,2329,0.7665
Left,2330,0.6535
Left,2331,0.6771
Left,2332,0.5336
Left,2333,0.6509
Left,2334,0.7768
Left,2335,0.7463
Left,2336,0.7399
Left,2337,0.6958
Left,2338,0.6925
Left,2339,0.6266
Left,2340,0.7633
Left,2341,0.7363
Left,2342,0.7442
Left,2343,0.6431
Left,2344,0.481
Left,2345,0.8066
Left,2346,0.6495
Left,2347,0.6116
Left,2348,0.7677
Left,2349,0.6595
Left,2350,0.805
Left,2351,0.761
Left,2352,0.7679
Left,2353,0.5631
Left,2354,0.8211
Left,2355,0.7261
Left,2356,0.6631
Left,2357,0.7143
Left,2358,0.5223
Left,2359,0.7407
Left,2360,0.5967
Left,2361,0.5642
Left,2362,0.5469
Left,2363,0.8101
Left,2364,0.6356
Left,2365,0.8514
Left,2366,0.644
Left,2367,0.5263
Left,2368,0.5849
Left,2369,0.8195
Left,2370,0.6797
Left,2371,0.6397
Left,2372,0.7098
Left,2373,0.7431
Left,2374,0.8038
Left,2375,0.836
Left,2376,0.6542
Left,2377,0.5566
Left,2378,0.6468
Left,2379,0.7131
Left,2380,0.5895
Left,2381,0.589
Left,2382,0.7178
Left,2383,0.6773
Left,2384,0.6841
Left,2385,0.6035
Left,2386,0.6549
Left,2387,0.584
Left,2388,0.7639
Left,2389,0.7769
Left,2390,0.4871
Left,2391,0.5771
Left,2392,0.5186
Left,2393,0.6015
Left,2394,0.6563
Left,2395,0.5179
Left,2396,0.5687
Left,2397,0.5586
Left,2398,0.6777
Left,2399,0.6618
Left,2400,0.5806
Left,2401,0.6683
Left,2402,0.5938
Left,2403,0.6191
Left,2404,0.8113
Left,2405,0.7757
Left,2406,0.5093
Left,2407,0.7198
Left,2408,0.7155
Left,2409,0.5171
Left,2410,0.7112
Left,2411,0.7806
Left,2412,0.5119
Left,2413,0.5297
Left,2414,0.7205
Left,2415,0.6432
Left,2416,0.6684
Left,2417,0.6444
Left,2418,0.6466
Left,2419,0.4719
Left,2420,0.7064
Left,2421,0.7156
Left,2422,0.5727
Left,2423,0.5882
Left,2424,0.4363
Left,2425,0.6377
Left,2426,0.6403
Left,2427,0.5736
Left,2428,0.689
Left,2429,0.5398
Left,2430,0.6263
Left,2431,0.4645
Left,2432,0.5607
Left,2433,0.5422
Left,2434,0.5787
Left,2435,0.5157
Left,2436,0.5359
Left,2437,0.6281
Left,2438,0.4981
Left,2439,0.3775
Left,2440,0.7094
Left,2441,0.6689
Left,2442,0.3977
Left,2443,0.5921
Left,2444,0.469
Left,2445,0.5418
Left,2446,0.541
Left,2447,0.4842
Left,2448,0.4253
Left,2449,0.4306
Left,2450,0.4041
Left,2451,0.4084
Left,2452,0.4808
Left,2453,0.4119
Left,2454,0.5475
Left,2455,0.6239
Left,2456,0.413
Left,2457,0.4907
Left,2458,0.5125
Left,2459,0.5054
Left,2460,0.4615
Left,2461,0.5239
Left,2462,0.4935
Left,2463,0.3171
Left,2464,0.5234
Left,2465,0.5208
Left,2466,0.3513
Left,2467,0.427
Left,2468,0.487
Left,2469,0.3933
Left,2470,0.517
Left,2471,0.6415
Left,2472,0.322
Left,2473,0.2579
Left,2474,0.4217
Left,2475,0.4589
Left,2476,0.359
Left,2477,0.5227
Left,2478,0.2389
Left,2479,0.4373
Left,2480,0.3027
Left,2481,0.5305
Left,2482,0.5531
Left,2483,0.2724
Left,2484,0.2893
Left,2485,0.4255
Left,2486,0.296
Left,2487,0.3253
Left,2488,0.3276
Left,2489,0.1282
Left,2490,0.3139
Left,2491,0.2415
Left,2492,0.2563
Left,2493,0.445
Left,2494,0.1701
Left,2495,0.3722
Left,2496,0.258
Left,2497,0.253
Left,2498,0.3551
Left,2499,0.3051
Left,2500,0.3232
Left,2501,0.358
Left,2502,0.2231
Left,2503,0.1901
Left,2504,0.1378
Left,2505,0.1588
Left,2506,0.5312
Left,2507,0.3558
Left,2508,0.0913
Left,2509,0.0891
Left,2510,0.2646
Left,2511,0.2661
Left,2512,0.2613
Left,2513,0.1759
Left,2514,0.1911
Left,2515,0.2414
Left,2516,0.2222
Left,2517,0.01
Left,2518,0.2006
Left,2519,0.1435
Left,2520,0.2511
Left,2521,0.5371
Left,2522,0.2803
Left,2523,0.2172
Left,2524,0.3457
Left,2525,0.3068
Left,2526,0.3055
Left,2527,0.3291
Left,2528,0.479
Left,2529,0.1652
Left,2530,0.3306
Left,2531,0.1955
Left,2532,0.3486
Left,2533,0.2061
Left,2534,0.2612
Left,2535,0.2783
Left,2536,0.4102
Left,2537,0.4094
Left,2538,0.1978
Left,2539,0.3327
Left,2540,0.2611
Left,2541,0.211
Left,2542,0.32
Left,2543,0.3156
Left,2544,0.5939
Left,2545,0.3993
Left,2546,0.223
Left,2547,0.309
Left,2548,0.4723
Left,2549,0.5837
Left,2550,0.2209
Left,2551,0.1962
Left,2552,0.5759
Left,2553,0.4324
Left,2554,0.3112
Left,2555,0.4561
Left,2556,0.1436
Left,2557,0.4121
Left,2558,0.449
Left,2559,0.5132
Left,2560,0.3238
Left,2561,0.4382
Left,2562,0.3416
Left,2563,0.464
Left,2564,0.3534
Left,2565,0.4064
Left,2566,0.352
Left,2567,0.521
Left,2568,0.546
Left,2569,0.441
Left,2570,0.4725
Left,2571,0.328
Left,2572,0.4471
Left,2573,0.4762
Left,2574,0.7474
Left,2575,0.3782
Left,2576,0.6399
Left,2577,0.5972
Left,2578,0.5296
Left,2579,0.6813
Left,2580,0.5466
Left,2581,0.5522
Left,2582,0.5119
Left,2583,0.6434
Left,2584,0.6345
Left,2585,0.4661
Left,2586,0.4005
Left,2587,0.5158
Left,2588,0.4598
Left,2589,0.5371
Left,2590,0.6708
Left,2591,0.5049
Left,2592,0.5499
Left,2593,0.5635
Left,2594,0.646
Left,2595,0.3399
Left,2596,0.5074
Left,2597,0.5925
Left,2598,0.6947
Left,2599,0.5288
Left,2600,0.3936
Left,2601,0.6465
Left,2602,0.5241
Left,2603,0.4718
Left,2604,0.5315
Left,2605,0.5785
Left,2606,0.5395
Left,2607,0.3824
Left,2608,0.6956
Left,2609,0.7363
Left,2610,0.6768
Left,2611,0.5007
Left,2612,0.5971
Left,2613,0.6193
Left,2614,0.6826
Left,2615,0.6922
Left,2616,0.5545
Left,2617,0.6387
Left,2618,0.6788
Left,2619,0.7811
Left,2620,0.7084
Left,2621,0.7192
Left,2622,0.6511
Left,2623,0.786
Left,2624,0.6882
Left,2625,0.5633
Left,2626,0.792
Left,2627,0.7235
Left,2628,0.6115
Left,2629,0.6099
Left,2630,0.6895
Left,2631,0.7081
Left,2632,0.6834
Left,2633,0.6967
Left,2634,0.8373
Left,2635,0.7762
Left,2636,0.6898
Left,2637,0.7666
Left,2638,0.5708
Left,2639,0.7154
Left,2640,0.8581
Left,2641,0.6568
Left,2642,0.5953
Left,2643,0.6162
Left,2644,0.5738
Left,2645,0.6055
Left,2646,0.6482
Left,2647,0.5459
Left,2648,0.6891
Left,2649,0.7789
Left,2650,0.5989
Left,2651,0.8426
Left,2652,0.7427
Left,2653,0.7955
Left,2654,0.6275
Left,2655,0.7796
Left,2656,0.5857
